arm,seed,capability,layer,source,is_primary,participation_ratio_centered,participation_ratio_uncentered,direction_norm,heldout_cohens_d,n_pairs
PW_XT,0,MATH,18,heldout_templates,True,28.848053000708248,1.4016496879121196,26.925222396850586,27.565433502197266,100
PW_XT,0,MATH,19,heldout_templates,True,30.718996887502044,1.4882528631407088,30.12150764465332,27.34894561767578,100
PW_XT,0,MATH,20,heldout_templates,True,29.146703666341683,1.5277595795089878,30.347957611083984,23.22872543334961,100
PW_XT,0,MATH,21,heldout_templates,True,34.277166479383084,1.6618656408060368,34.82578659057617,19.365985870361328,100
PW_XT,0,MATH,22,heldout_templates,True,32.72849489125906,1.9741341727243975,39.33686447143555,16.116945266723633,100
PW_XT,0,MATH,23,heldout_templates,True,32.705776117938285,2.014665721347916,47.050045013427734,15.449610710144043,100
PW_XT,0,MATH,24,heldout_templates,True,33.140514871566786,2.133941176845737,52.439109802246094,14.333150863647461,100
PW_XT,0,MATH,25,heldout_templates,True,32.785442516711406,2.144606388143127,60.48016357421875,14.059640884399414,100
PW_XT,0,MATH,26,heldout_templates,True,33.878625119519015,2.39348749340586,62.48280715942383,12.636011123657227,100
PW_XT,0,MATH,27,heldout_templates,True,33.24948097352389,2.5246926366947706,69.58733367919922,10.646140098571777,100
PW_XT,0,MATH,28,heldout_templates,True,31.332908322436904,2.7790479570902895,64.45049285888672,10.013494491577148,100
PW_XT,0,CODE,0,train_templates,False,1.0000000000000036,1.0,0.0036644835490733385,0.0,200
PW_XT,0,CODE,1,train_templates,False,1.8848830740953373,2.7235584116057816,1.4846044778823853,13.173739433288574,200
PW_XT,0,CODE,2,train_templates,False,2.821817429608756,2.5520826318969365,2.6901371479034424,21.586143493652344,200
PW_XT,0,CODE,3,train_templates,False,4.419671507195949,1.508148176070637,7.112760066986084,8.451930046081543,200
PW_XT,0,CODE,4,train_templates,False,6.227081295407427,1.5418960626976776,9.181268692016602,10.404827117919922,200
PW_XT,0,CODE,5,train_templates,False,4.941171496559757,1.7390395703973798,8.750442504882812,10.952326774597168,200
PW_XT,0,CODE,6,train_templates,False,6.195554410065355,1.6996555829070021,9.005321502685547,11.755804061889648,200
PW_XT,0,CODE,7,train_templates,False,6.422038770578651,1.7801472321177783,8.451345443725586,11.285811424255371,200
PW_XT,0,CODE,8,train_templates,False,5.930517343055371,1.8391642111953963,8.473865509033203,11.17166519165039,200
PW_XT,0,CODE,9,train_templates,False,6.462739439748403,1.8499279817098233,8.11705493927002,12.625029563903809,200
PW_XT,0,CODE,10,train_templates,False,5.815363637458037,1.7405491861029179,8.503355026245117,12.302620887756348,200
PW_XT,0,CODE,11,train_templates,False,7.1810032913889055,1.6842627435992639,10.280156135559082,10.352843284606934,200
PW_XT,0,CODE,12,train_templates,False,6.563188148659853,1.427026554857163,14.2310791015625,9.262625694274902,200
PW_XT,0,CODE,13,train_templates,False,6.408980387796645,1.531686914108674,12.798171997070312,10.775837898254395,200
PW_XT,0,CODE,14,train_templates,False,6.842385656598553,1.5256344184307444,14.174525260925293,11.844316482543945,200
PW_XT,0,CODE,15,train_templates,False,6.561588773930519,1.5596388527312979,13.613394737243652,12.675951957702637,200
PW_XT,0,CODE,16,train_templates,False,5.5072777507516015,1.5964034917625796,13.06546401977539,13.9230318069458,200
PW_XT,0,CODE,17,train_templates,False,7.5812076331442535,1.4923782743324818,16.23453712463379,15.689135551452637,200
PW_XT,0,CODE,18,train_templates,False,7.94824843995582,1.485511447124519,17.607057571411133,14.300952911376953,200
PW_XT,0,CODE,19,train_templates,False,8.696745418475484,1.4450539973646512,20.612791061401367,15.624955177307129,200
PW_XT,0,CODE,20,train_templates,False,7.102613492704974,1.4099153517150378,24.16935920715332,15.400185585021973,200
PW_XT,0,CODE,21,train_templates,False,8.574081245540942,1.3991626446369398,29.370336532592773,18.100862503051758,200
PW_XT,0,CODE,22,train_templates,False,10.588107813033782,1.4503023062668001,33.39088439941406,17.509077072143555,200
PW_XT,0,CODE,23,train_templates,False,10.967459598433383,1.4904924257365786,38.734859466552734,18.377727508544922,200
PW_XT,0,CODE,24,train_templates,False,11.797663393072451,1.4838886493747958,45.64387130737305,18.43330955505371,200
PW_XT,0,CODE,25,train_templates,False,13.346896032901075,1.466712923819828,53.78361892700195,17.82230567932129,200
PW_XT,0,CODE,26,train_templates,False,12.860788557122378,1.5036397491539375,59.3685417175293,16.54367446899414,200
PW_XT,0,CODE,27,train_templates,False,12.965156186281503,1.5202969323050337,66.89602661132812,15.405781745910645,200
PW_XT,0,CODE,28,train_templates,False,16.34173156578833,1.5415805165600716,63.16023635864258,12.901108741760254,200
PW_XT,0,CODE,0,heldout_templates,True,,,0.0,,90
PW_XT,0,CODE,1,heldout_templates,True,7.90249137877818,1.250895102610543,1.6007386445999146,14.247472763061523,90
PW_XT,0,CODE,2,heldout_templates,True,6.955110869395648,1.2644504971895474,2.8832907676696777,22.602590560913086,90
PW_XT,0,CODE,3,heldout_templates,True,4.297834008712984,1.1639291254054445,7.106603622436523,8.700459480285645,90
PW_XT,0,CODE,4,heldout_templates,True,7.451487175487469,1.2585231124604765,9.446389198303223,10.8157377243042,90
PW_XT,0,CODE,5,heldout_templates,True,8.096078157728543,1.2954647528215504,9.016409873962402,11.52785587310791,90
PW_XT,0,CODE,6,heldout_templates,True,7.95173828089689,1.3957966485559865,9.380569458007812,11.923805236816406,90
PW_XT,0,CODE,7,heldout_templates,True,8.55990378496873,1.4410418264562228,8.759084701538086,11.544110298156738,90
PW_XT,0,CODE,8,heldout_templates,True,9.909207396126677,1.4246999707359338,8.650259017944336,11.496338844299316,90
PW_XT,0,CODE,9,heldout_templates,True,10.512716156918918,1.4494529205063433,8.154014587402344,12.977537155151367,90
PW_XT,0,CODE,10,heldout_templates,True,9.940229895012143,1.392402005634459,8.57137680053711,12.62391185760498,90
PW_XT,0,CODE,11,heldout_templates,True,10.830417425619661,1.3862449999631077,10.38135051727295,10.391173362731934,90
PW_XT,0,CODE,12,heldout_templates,True,8.779803455337548,1.2648198842872085,14.264403343200684,9.365656852722168,90
PW_XT,0,CODE,13,heldout_templates,True,10.461287888252723,1.3040248057136938,12.991273880004883,10.839686393737793,90
PW_XT,0,CODE,14,heldout_templates,True,10.681338361693019,1.2984249169191364,14.477853775024414,11.895257949829102,90
PW_XT,0,CODE,15,heldout_templates,True,12.767074533620317,1.3046244026414948,13.790143013000488,12.775161743164062,90
PW_XT,0,CODE,16,heldout_templates,True,14.385646814079179,1.2991474006051718,13.210512161254883,14.010181427001953,90
PW_XT,0,CODE,17,heldout_templates,True,14.867547294560508,1.2972114040968954,16.37722396850586,15.9825439453125,90
PW_XT,0,CODE,18,heldout_templates,True,15.27901389664105,1.3029659381682113,17.609201431274414,14.67003345489502,90
PW_XT,0,CODE,19,heldout_templates,True,16.43334024268337,1.2814411405309643,20.815717697143555,16.17445945739746,90
PW_XT,0,CODE,20,heldout_templates,True,16.490458286165588,1.2345414158670143,24.48607063293457,16.03935432434082,90
PW_XT,0,CODE,21,heldout_templates,True,17.777019701521088,1.2458624933394968,30.083887100219727,18.958026885986328,90
PW_XT,0,CODE,22,heldout_templates,True,18.8957241031726,1.2948788743995618,34.107421875,18.413537979125977,90
PW_XT,0,CODE,23,heldout_templates,True,19.450731697765722,1.31655460018184,39.510623931884766,19.236886978149414,90
PW_XT,0,CODE,24,heldout_templates,True,18.408868310532895,1.3266677145801113,46.62092208862305,19.232717514038086,90
PW_XT,0,CODE,25,heldout_templates,True,18.566697802326356,1.3311028652397885,54.90547561645508,18.69611930847168,90
PW_XT,0,CODE,26,heldout_templates,True,18.743501925286413,1.3499512343827997,60.81657409667969,17.35463523864746,90
PW_XT,0,CODE,27,heldout_templates,True,18.796439518002238,1.3626870931444133,68.4267807006836,16.1246337890625,90
PW_XT,0,CODE,28,heldout_templates,True,15.242178685549202,1.485494473354852,64.41284942626953,13.785334587097168,90
PW_XT,1,MATH,0,train_templates,False,,,0.0,,200
PW_XT,1,MATH,1,train_templates,False,4.066567679920577,1.7676833975360835,1.7830771207809448,15.52920150756836,200
PW_XT,1,MATH,2,train_templates,False,5.5093150947680645,1.558281759323429,3.0847768783569336,20.170103073120117,200
PW_XT,1,MATH,3,train_templates,False,8.211614265884108,1.4566503029852165,5.252233028411865,9.4764404296875,200
PW_XT,1,MATH,4,train_templates,False,8.239479460246468,1.659537057139359,6.454207897186279,9.365074157714844,200
PW_XT,1,MATH,5,train_templates,False,9.104968249105417,1.6483905683061904,7.114194869995117,8.08428955078125,200
PW_XT,1,MATH,6,train_templates,False,9.31320575440042,1.7434399220320889,7.753390789031982,10.018695831298828,200
PW_XT,1,MATH,7,train_templates,False,9.167597895771351,1.7784137275519611,7.905132293701172,9.815147399902344,200
PW_XT,1,MATH,8,train_templates,False,8.081976266381963,1.639219784846248,9.00672721862793,12.933320045471191,200
PW_XT,1,MATH,9,train_templates,False,6.879758730186246,1.4915417728627367,10.056183815002441,17.38746452331543,200
PW_XT,1,MATH,10,train_templates,False,5.631457320300636,1.3354933895957517,12.86326789855957,23.066940307617188,200
PW_XT,1,MATH,11,train_templates,False,8.0772836425441,1.3128365235689288,14.128829002380371,17.39183807373047,200
PW_XT,1,MATH,12,train_templates,False,5.697106492186892,1.2094251607605286,18.3150691986084,30.09905433654785,200
PW_XT,1,MATH,13,train_templates,False,5.014125267883828,1.1670937612730152,20.394102096557617,27.727039337158203,200
PW_XT,1,MATH,14,train_templates,False,5.050545672543222,1.1491200582636054,25.189193725585938,35.008148193359375,200
PW_XT,1,MATH,15,train_templates,False,3.6666281388722903,1.1094493698210073,29.533447265625,46.217342376708984,200
PW_XT,1,MATH,16,train_templates,False,8.186473513225941,1.1850906283104787,28.67658042907715,38.774986267089844,200
PW_XT,1,MATH,17,train_templates,False,13.237581795868547,1.312579111811415,31.618396759033203,36.95744705200195,200
PW_XT,1,MATH,18,train_templates,False,15.303787696152726,1.3321037577591912,34.87154006958008,37.58717727661133,200
PW_XT,1,MATH,19,train_templates,False,20.23365046420635,1.3979604428094201,38.29810333251953,34.83932113647461,200
PW_XT,1,MATH,20,train_templates,False,21.001165127671733,1.448709997600818,37.86856460571289,30.17429542541504,200
PW_XT,1,MATH,21,train_templates,False,36.041602459541195,1.776758706894096,40.71342086791992,24.883686065673828,200
PW_XT,1,MATH,22,train_templates,False,43.694386909568614,2.2450159993715078,43.37325668334961,20.609994888305664,200
PW_XT,1,MATH,23,train_templates,False,47.02577829699826,2.4350479563780576,49.36024856567383,17.92070198059082,200
PW_XT,1,MATH,24,train_templates,False,49.766565624690976,2.5903354243190675,54.5369873046875,15.23772144317627,200
PW_XT,1,MATH,25,train_templates,False,51.82034247395054,2.7313291861735913,60.67127227783203,14.863295555114746,200
PW_XT,1,MATH,26,train_templates,False,53.19761150351949,2.8641491826688203,66.11132049560547,12.800048828125,200
PW_XT,1,MATH,27,train_templates,False,54.43538972266033,3.189562006134665,71.55171966552734,11.269672393798828,200
PW_XT,1,MATH,28,train_templates,False,48.82226311544154,3.4045998020269947,64.76358032226562,9.667339324951172,200
PW_XT,1,MATH,0,heldout_templates,True,,,0.0,,100
PW_XT,1,MATH,1,heldout_templates,True,5.475512831157176,1.2359313749799465,1.8657735586166382,14.900762557983398,100
PW_XT,1,MATH,2,heldout_templates,True,7.65988320037453,1.2818028203845115,3.182694435119629,20.09404945373535,100
PW_XT,1,MATH,3,heldout_templates,True,5.787807135996378,1.3315041684248772,5.265401363372803,9.904032707214355,100
PW_XT,1,MATH,4,heldout_templates,True,6.865079122680145,1.5334198987752765,6.471487045288086,9.858763694763184,100
PW_XT,1,MATH,5,heldout_templates,True,7.130061998839812,1.545565764829402,7.118073463439941,8.39894962310791,100
PW_XT,1,MATH,6,heldout_templates,True,6.421355465345789,1.7272939123962605,7.643208026885986,10.554580688476562,100
PW_XT,1,MATH,7,heldout_templates,True,6.785834474725912,1.7352438576267275,7.750058650970459,10.278241157531738,100
PW_XT,1,MATH,8,heldout_templates,True,7.487654178995643,1.5273389134598985,8.958542823791504,13.522810935974121,100
PW_XT,1,MATH,9,heldout_templates,True,8.064932294623837,1.3796814299205147,10.072463989257812,17.930078506469727,100
PW_XT,1,MATH,10,heldout_templates,True,9.372861877755177,1.244909272976218,12.856101036071777,23.72096824645996,100
PW_XT,1,MATH,11,heldout_templates,True,9.628834201915419,1.248188106983405,14.31987476348877,17.443361282348633,100
PW_XT,1,MATH,12,heldout_templates,True,12.982909862621344,1.1662546541541978,18.662403106689453,30.19635581970215,100
PW_XT,1,MATH,13,heldout_templates,True,14.412918906219781,1.1336212382191053,20.734237670898438,28.061189651489258,100
PW_XT,1,MATH,14,heldout_templates,True,16.270908574812275,1.1193447863692492,25.531152725219727,35.84498596191406,100
PW_XT,1,MATH,15,heldout_templates,True,17.30241873567985,1.0863086322808282,30.381879806518555,46.359703063964844,100
PW_XT,1,MATH,16,heldout_templates,True,23.823539240154954,1.154812816644324,29.335172653198242,39.37019348144531,100
PW_XT,1,MATH,17,heldout_templates,True,24.27957683589305,1.2494797912124322,32.43866729736328,36.66638946533203,100
PW_XT,1,MATH,18,heldout_templates,True,25.6082486187344,1.269123495593696,35.77503204345703,37.688880920410156,100
PW_XT,1,MATH,19,heldout_templates,True,28.79750812059079,1.3303546161967998,39.25278091430664,34.62301254272461,100
PW_XT,1,MATH,20,heldout_templates,True,28.89051116418772,1.3695489702929053,38.818119049072266,30.272048950195312,100
PW_XT,1,MATH,21,heldout_templates,True,36.1964321116361,1.6431765454288687,41.45388412475586,24.97574806213379,100
PW_XT,1,MATH,22,heldout_templates,True,35.99985468308259,2.037319949875246,43.987388610839844,20.788511276245117,100
PW_XT,1,MATH,23,heldout_templates,True,37.428821506257044,2.195747766401641,49.8580322265625,18.128002166748047,100
PW_XT,1,MATH,24,heldout_templates,True,37.78083644054271,2.3133644030268283,55.165199279785156,15.533737182617188,100
PW_XT,1,MATH,25,heldout_templates,True,37.939993848135735,2.409069400771607,61.465087890625,14.995845794677734,100
PW_XT,1,MATH,26,heldout_templates,True,38.54740544881162,2.5458491361875724,66.53152465820312,13.250609397888184,100
PW_XT,1,MATH,27,heldout_templates,True,38.1905564770107,2.7751296058923614,72.54637145996094,11.130342483520508,100
PW_XT,1,MATH,28,heldout_templates,True,35.17306447449235,2.8339853169812956,65.35401153564453,8.79188060760498,100
PW_XT,1,CODE,0,train_templates,False,1.0000000000000036,1.0,0.0036644835490733385,0.0,200
PW_XT,1,CODE,1,train_templates,False,1.9376602041385576,2.7742078538962414,1.4633159637451172,12.637319564819336,200
PW_XT,1,CODE,2,train_templates,False,2.8253406239729553,2.6806993723408734,2.533658504486084,21.97136688232422,200
PW_XT,1,CODE,3,train_templates,False,3.897091844098798,1.8936590507053446,5.206940174102783,10.773599624633789,200
PW_XT,1,CODE,4,train_templates,False,5.8061534269244195,1.844607085936901,6.859752178192139,10.891693115234375,200
PW_XT,1,CODE,5,train_templates,False,5.021412999018966,2.04005336084374,7.528030872344971,10.627199172973633,200
PW_XT,1,CODE,6,train_templates,False,6.804138765302789,2.0070546968931957,8.100191116333008,10.801634788513184,200
PW_XT,1,CODE,7,train_templates,False,6.804889449077599,1.9050657207460178,8.183930397033691,10.029436111450195,200
PW_XT,1,CODE,8,train_templates,False,6.321290475894621,1.8150165558947804,9.036458969116211,11.59901237487793,200
PW_XT,1,CODE,9,train_templates,False,6.773572845079294,1.7649098384600193,8.908087730407715,12.92558765411377,200
PW_XT,1,CODE,10,train_templates,False,6.562348505829822,1.608454192121593,10.19778060913086,14.295248031616211,200
PW_XT,1,CODE,11,train_templates,False,6.975595540395515,1.6088909734972872,10.930863380432129,13.874913215637207,200
PW_XT,1,CODE,12,train_templates,False,6.554472355235125,1.558902176995114,12.437342643737793,11.651406288146973,200
PW_XT,1,CODE,13,train_templates,False,6.309750819092772,1.5717036143522383,12.359740257263184,13.05462646484375,200
PW_XT,1,CODE,14,train_templates,False,7.102785054674113,1.535256091713145,14.452032089233398,15.052088737487793,200
PW_XT,1,CODE,15,train_templates,False,7.796582519607267,1.420708538279961,17.34478759765625,18.72797203063965,200
PW_XT,1,CODE,16,train_templates,False,6.870345152497478,1.4169071230436365,17.239904403686523,20.418237686157227,200
PW_XT,1,CODE,17,train_templates,False,7.173598994683664,1.3657987980385138,21.984865188598633,16.919763565063477,200
PW_XT,1,CODE,18,train_templates,False,6.774784842436852,1.3520565506924374,23.301063537597656,16.217538833618164,200
PW_XT,1,CODE,19,train_templates,False,7.133031517627267,1.3610307266418207,25.18708038330078,18.172372817993164,200
PW_XT,1,CODE,20,train_templates,False,6.547974916423297,1.3509772299181624,27.947694778442383,20.062301635742188,200
PW_XT,1,CODE,21,train_templates,False,8.601808959824513,1.3992275989148228,31.819990158081055,20.986650466918945,200
PW_XT,1,CODE,22,train_templates,False,10.022151165275563,1.4428262191611216,36.758846282958984,21.837202072143555,200
PW_XT,1,CODE,23,train_templates,False,10.371745774643399,1.4784975877351205,42.45518493652344,21.377403259277344,200
PW_XT,1,CODE,24,train_templates,False,11.085952860028646,1.5228887772547566,47.58891677856445,21.427684783935547,200
PW_XT,1,CODE,25,train_templates,False,12.531286381090721,1.5418833138668744,54.01554489135742,20.42683219909668,200
PW_XT,1,CODE,26,train_templates,False,12.759465085690076,1.5585374166466317,60.346519470214844,19.43910789489746,200
PW_XT,1,CODE,27,train_templates,False,12.940052896212519,1.5937860012574772,66.61610412597656,18.16069793701172,200
PW_XT,1,CODE,28,train_templates,False,16.028758517724967,1.6877456350018833,62.35258102416992,17.18630599975586,200
PW_XT,1,CODE,0,heldout_templates,True,,,0.0,,90
PW_XT,1,CODE,1,heldout_templates,True,6.517266877934459,1.2858576695946573,1.5578867197036743,13.395771980285645,90
PW_XT,1,CODE,2,heldout_templates,True,7.920900213768463,1.3082047878518042,2.692432403564453,22.933517456054688,90
PW_XT,1,CODE,3,heldout_templates,True,6.075481602233529,1.271594919610112,5.227475643157959,11.033432006835938,90
PW_XT,1,CODE,4,heldout_templates,True,8.348477851905612,1.3528651276792185,7.052029132843018,11.153087615966797,90
PW_XT,1,CODE,5,heldout_templates,True,8.52567785312395,1.3989308967802083,7.725578308105469,10.960892677307129,90
PW_XT,1,CODE,6,heldout_templates,True,7.089827601549804,1.5526948424245073,8.363446235656738,11.136687278747559,90
PW_XT,1,CODE,7,heldout_templates,True,7.411774087437404,1.5017784964118406,8.423254013061523,10.336742401123047,90
PW_XT,1,CODE,8,heldout_templates,True,7.875425005895631,1.4468679957844923,9.231831550598145,11.879261016845703,90
PW_XT,1,CODE,9,heldout_templates,True,8.031629282443365,1.4639617096820587,8.980607986450195,13.16135025024414,90
PW_XT,1,CODE,10,heldout_templates,True,8.515748790964123,1.3649128451463404,10.29137897491455,14.519083976745605,90
PW_XT,1,CODE,11,heldout_templates,True,9.772582300807821,1.3697921249712497,11.041808128356934,13.98306941986084,90
PW_XT,1,CODE,12,heldout_templates,True,8.543797577916374,1.3582768745219926,12.504546165466309,11.695185661315918,90
PW_XT,1,CODE,13,heldout_templates,True,9.494959513205707,1.3650220913003202,12.29812240600586,13.105008125305176,90
PW_XT,1,CODE,14,heldout_templates,True,9.795741844197567,1.3525783950453627,14.389050483703613,15.250304222106934,90
PW_XT,1,CODE,15,heldout_templates,True,11.457535400863739,1.2688659261086475,17.41562843322754,18.832109451293945,90
PW_XT,1,CODE,16,heldout_templates,True,11.670755985609441,1.249467002040514,17.254520416259766,20.661745071411133,90
PW_XT,1,CODE,17,heldout_templates,True,11.121465102733113,1.2318061721281575,22.055482864379883,17.39559555053711,90
PW_XT,1,CODE,18,heldout_templates,True,11.891909693585482,1.218269245081297,23.315696716308594,16.568946838378906,90
PW_XT,1,CODE,19,heldout_templates,True,13.0145609592599,1.2226562463441164,25.299631118774414,18.692590713500977,90
PW_XT,1,CODE,20,heldout_templates,True,13.30719218901637,1.2002200341534062,28.31899642944336,20.48560333251953,90
PW_XT,1,CODE,21,heldout_templates,True,15.693854986679645,1.2497656100239967,32.649940490722656,21.12584114074707,90
PW_XT,1,CODE,22,heldout_templates,True,16.94497000788891,1.2921306084992785,37.635257720947266,22.103891372680664,90
PW_XT,1,CODE,23,heldout_templates,True,17.758848840566547,1.31746532748505,43.097293853759766,21.739181518554688,90
PW_XT,1,CODE,24,heldout_templates,True,17.45591377385524,1.3574928585165569,48.199378967285156,21.921100616455078,90
PW_XT,1,CODE,25,heldout_templates,True,17.490753421352988,1.3894298478000053,54.65781021118164,21.01468276977539,90
PW_XT,1,CODE,26,heldout_templates,True,18.26563074520237,1.4003102376696566,61.12229537963867,19.995012283325195,90
PW_XT,1,CODE,27,heldout_templates,True,18.267540949196302,1.428967137930772,67.40540313720703,18.739398956298828,90
PW_XT,1,CODE,28,heldout_templates,True,17.72405527298857,1.5645706575468907,64.25682067871094,17.579835891723633,90
SEM_XT,0,MATH,0,train_templates,False,,,0.0,,200
SEM_XT,0,MATH,1,train_templates,False,3.9516178555886596,3.343711679084237,0.2343737930059433,1.1181113719940186,200
SEM_XT,0,MATH,2,train_templates,False,9.05205332021515,3.7500166641121138,0.6750501394271851,2.18093204498291,200
SEM_XT,0,MATH,3,train_templates,False,6.675221208522548,5.87751559567064,1.101542592048645,1.759921908378601,200
SEM_XT,0,MATH,4,train_templates,False,11.637796149662107,2.7731539398927203,3.2868728637695312,3.4057998657226562,200
SEM_XT,0,MATH,5,train_templates,False,10.472885511777175,3.0076806519220605,3.636648178100586,3.374473810195923,200
SEM_XT,0,MATH,6,train_templates,False,8.778182014831538,3.0436028349857125,3.953216075897217,3.570831060409546,200
SEM_XT,0,MATH,7,train_templates,False,8.235419305684426,2.91373117770901,4.251470565795898,4.368403434753418,200
SEM_XT,0,MATH,8,train_templates,False,8.069200293537298,2.711806794424183,4.2375030517578125,4.524829864501953,200
SEM_XT,0,MATH,9,train_templates,False,6.901794174199199,2.93730356212597,3.9807956218719482,4.18585729598999,200
SEM_XT,0,MATH,10,train_templates,False,6.321120133392316,2.9659985975999295,4.087000846862793,4.869644641876221,200
SEM_XT,0,MATH,11,train_templates,False,9.880247868683629,2.704668929756263,5.51234245300293,5.090919494628906,200
SEM_XT,0,MATH,12,train_templates,False,6.710508414894636,1.4885225545279412,16.282997131347656,7.293608665466309,200
SEM_XT,0,MATH,13,train_templates,False,11.262526799059735,1.4617535227066292,15.43142032623291,7.622030258178711,200
SEM_XT,0,MATH,14,train_templates,False,12.612512138412168,1.387055835284355,17.56076431274414,7.791701793670654,200
SEM_XT,0,MATH,15,train_templates,False,12.07483385807982,1.3421733831104652,18.365962982177734,7.244831085205078,200
SEM_XT,0,MATH,16,train_templates,False,17.604510331772012,1.4384257272910754,17.202980041503906,7.323078155517578,200
SEM_XT,0,MATH,17,train_templates,False,24.294067234133877,1.5591092750144413,19.20920181274414,7.66538143157959,200
SEM_XT,0,MATH,18,train_templates,False,27.816895476571677,1.6327521112942798,20.99895477294922,7.666767597198486,200
SEM_XT,0,MATH,19,train_templates,False,31.757872137439826,1.6697725849081744,25.245859146118164,7.272316932678223,200
SEM_XT,0,MATH,20,train_templates,False,32.98105515383356,1.6177303059598138,28.111976623535156,7.408408164978027,200
SEM_XT,0,MATH,21,train_templates,False,46.1381808845162,1.864763664639233,33.87873077392578,7.204013347625732,200
SEM_XT,0,MATH,22,train_templates,False,47.938731335880334,2.173206033056231,38.79095458984375,6.969535827636719,200
SEM_XT,0,MATH,23,train_templates,False,48.969931985124525,2.1928507955082552,46.48173141479492,6.984812259674072,200
SEM_XT,0,MATH,24,train_templates,False,51.242609387018994,2.3063701568926236,52.378692626953125,6.967587947845459,200
SEM_XT,0,MATH,25,train_templates,False,54.145823109441785,2.4931477642337314,57.53465270996094,7.015542030334473,200
SEM_XT,0,MATH,26,train_templates,False,54.16203461302579,2.6968429352380894,60.77933120727539,6.973325729370117,200
SEM_XT,0,MATH,27,train_templates,False,53.7157197828698,2.7233264137143602,69.56707000732422,6.654582977294922,200
SEM_XT,0,MATH,28,train_templates,False,42.051843506503154,3.057011036296264,67.95038604736328,4.518538951873779,200
SEM_XT,0,MATH,0,heldout_templates,True,,,0.0,,100
SEM_XT,0,MATH,1,heldout_templates,True,3.833235376797754,4.234062114901282,0.23862674832344055,2.608765125274658,100
SEM_XT,0,MATH,2,heldout_templates,True,6.637859412913542,4.50508233708067,0.5456498861312866,2.584179162979126,100
SEM_XT,0,MATH,3,heldout_templates,True,5.323035023638584,4.984525245824713,0.9386627078056335,1.9456273317337036,100
SEM_XT,0,MATH,4,heldout_templates,True,7.919495214055721,3.495280880721703,2.70758056640625,3.470331907272339,100
SEM_XT,0,MATH,5,heldout_templates,True,6.876159364144036,3.9711919726827203,2.9943230152130127,3.641972780227661,100
SEM_XT,0,MATH,6,heldout_templates,True,6.667892350011091,4.449650472981207,3.235628604888916,4.247232437133789,100
SEM_XT,0,MATH,7,heldout_templates,True,6.332999363995267,3.8600352732580134,3.627275228500366,4.916927814483643,100
SEM_XT,0,MATH,8,heldout_templates,True,6.334187527162524,3.634949169427943,3.560452938079834,5.248416423797607,100
SEM_XT,0,MATH,9,heldout_templates,True,5.107809005897175,3.7772077155196064,3.398573398590088,4.720957279205322,100
SEM_XT,0,MATH,10,heldout_templates,True,4.757348032538569,3.6658403922133456,3.5849545001983643,5.266763687133789,100
SEM_XT,0,MATH,11,heldout_templates,True,6.093658026950237,3.3489502484788365,4.592222690582275,5.457167148590088,100
SEM_XT,0,MATH,12,heldout_templates,True,6.995685154477508,1.688255625067803,13.414021492004395,7.377461910247803,100
SEM_XT,0,MATH,13,heldout_templates,True,8.018521548465118,1.6264854146006353,12.94457721710205,8.105470657348633,100
SEM_XT,0,MATH,14,heldout_templates,True,8.355961225025517,1.5417953803179567,14.626809120178223,8.22305965423584,100
SEM_XT,0,MATH,15,heldout_templates,True,8.062420041314,1.4620964251208657,15.121637344360352,7.537263870239258,100
SEM_XT,0,MATH,16,heldout_templates,True,11.055001529131372,1.5408336869639188,14.134053230285645,7.597609043121338,100
SEM_XT,0,MATH,17,heldout_templates,True,16.435807591094733,1.6244947054826193,15.794439315795898,7.921407699584961,100
SEM_XT,0,MATH,18,heldout_templates,True,20.17460952403704,1.700450335947633,17.14923095703125,8.043941497802734,100
SEM_XT,0,MATH,19,heldout_templates,True,21.947767118667777,1.7341541775085223,20.485204696655273,7.650636196136475,100
SEM_XT,0,MATH,20,heldout_templates,True,22.777568420395713,1.6505324853590313,23.24918556213379,7.637698173522949,100
SEM_XT,0,MATH,21,heldout_templates,True,29.533396617319116,1.8580098804120848,27.9700927734375,7.363157749176025,100
SEM_XT,0,MATH,22,heldout_templates,True,32.331624912732515,2.1402267868201803,32.39011001586914,7.165016174316406,100
SEM_XT,0,MATH,23,heldout_templates,True,31.277905602618187,2.177777572727263,39.10747146606445,7.216209888458252,100
SEM_XT,0,MATH,24,heldout_templates,True,32.680941045063534,2.290437300694384,44.294681549072266,7.231423377990723,100
SEM_XT,0,MATH,25,heldout_templates,True,34.361502699583376,2.4247029487217593,49.11586380004883,7.322893142700195,100
SEM_XT,0,MATH,26,heldout_templates,True,34.74657755870207,2.6041898976207745,52.27075958251953,7.223799705505371,100
SEM_XT,0,MATH,27,heldout_templates,True,34.89986715081462,2.6309615813683775,59.981082916259766,6.849018573760986,100
SEM_XT,0,MATH,28,heldout_templates,True,23.99212389611404,3.408840919211404,52.151424407958984,5.948362827301025,100
SEM_XT,0,CODE,0,train_templates,False,1.0000000000000069,1.0,0.0037650710437446833,0.0,200
SEM_XT,0,CODE,1,train_templates,False,1.2538937034420636,1.3650301655481538,0.2830553948879242,1.6785746812820435,200
SEM_XT,0,CODE,2,train_templates,False,1.510120090880518,1.7367492865422518,0.4396418631076813,2.46868896484375,200
